scan_idx,x,y,msd_nm,fail
0,-0.048,-0.128,1680.8,0
1,-0.032,-0.128,2863.3,0
2,-0.016,-0.128,2863.3,0
3,0.000,-0.128,2863.3,0
4,0.016,-0.128,2863.3,0
5,0.032,-0.128,2863.3,0
6,0.048,-0.128,2677.4,0
7,0.080,-0.112,4290.0,1
8,0.064,-0.112,2677.4,0
9,0.048,-0.112,2677.4,0
10,0.032,-0.112,2677.4,0
11,0.016,-0.112,2677.4,0
12,0.000,-0.112,2863.3,0
13,-0.016,-0.112,2863.3,0
14,-0.032,-0.112,2863.3,0
15,-0.048,-0.112,2863.3,0
16,-0.064,-0.112,2863.3,0
17,-0.080,-0.112,2863.3,0
18,-0.096,-0.096,1682.3,0
19,-0.080,-0.096,2863.3,0
20,-0.064,-0.096,2863.3,0
21,-0.048,-0.096,2863.3,0
22,-0.032,-0.096,2863.3,0
23,-0.016,-0.096,2863.3,0
24,0.000,-0.096,2863.3,0
25,0.016,-0.096,2863.3,0
26,0.032,-0.096,2863.3,0
27,0.048,-0.096,2863.3,0
28,0.064,-0.096,2863.3,0
29,0.080,-0.096,2863.3,0
30,0.096,-0.096,2863.3,0
31,0.112,-0.080,4574.0,1
32,0.096,-0.080,2863.3,0
33,0.080,-0.080,2863.3,0
34,0.064,-0.080,2863.3,0
35,0.048,-0.080,2863.3,0
36,0.032,-0.080,2863.3,0
37,0.016,-0.080,2863.3,0
38,0.000,-0.080,2863.3,0
39,-0.016,-0.080,2863.3,0
40,-0.032,-0.080,2863.3,0
41,-0.048,-0.080,2863.3,0
42,-0.064,-0.080,2863.3,0
43,-0.080,-0.080,2863.3,0
44,-0.096,-0.080,2863.3,0
45,-0.112,-0.080,2863.3,0
46,-0.112,-0.064,1682.3,0
47,-0.096,-0.064,2863.3,0
48,-0.080,-0.064,2863.3,0
49,-0.064,-0.064,2863.3,0
50,-0.048,-0.064,2863.3,0
51,-0.032,-0.064,2863.3,0
52,-0.016,-0.064,2863.3,0
53,0.000,-0.064,2863.3,0
54,0.016,-0.064,2863.3,0
55,0.032,-0.064,2863.3,0
56,0.048,-0.064,2863.3,0
57,0.064,-0.064,2863.3,0
58,0.080,-0.064,2863.3,0
59,0.096,-0.064,2863.3,0
60,0.112,-0.064,2863.3,0
61,0.128,-0.048,4574.0,1
62,0.112,-0.048,2863.3,0
63,0.096,-0.048,2863.3,0
64,0.080,-0.048,2863.3,0
65,0.064,-0.048,2863.3,0
66,0.048,-0.048,2863.3,0
67,0.032,-0.048,2863.3,0
68,0.016,-0.048,2863.3,0
69,0.000,-0.048,2863.3,0
70,-0.016,-0.048,2863.3,0
71,-0.032,-0.048,2863.3,0
72,-0.048,-0.048,2863.3,0
73,-0.064,-0.048,2863.3,0
74,-0.080,-0.048,2863.3,0
75,-0.096,-0.048,2863.3,0
76,-0.112,-0.048,2863.3,0
77,-0.128,-0.048,2863.3,0
78,-0.128,-0.032,1682.3,0
79,-0.112,-0.032,2863.3,0
80,-0.096,-0.032,2863.3,0
81,-0.080,-0.032,2863.3,0
82,-0.064,-0.032,2863.3,0
83,-0.048,-0.032,2863.3,0
84,-0.032,-0.032,2863.3,0
85,-0.016,-0.032,2863.3,0
86,0.000,-0.032,2863.3,0
87,0.016,-0.032,2863.3,0
88,0.032,-0.032,2863.3,0
89,0.048,-0.032,2863.3,0
90,0.064,-0.032,2863.3,0
91,0.080,-0.032,2863.3,0
92,0.096,-0.032,2863.3,0
93,0.112,-0.032,2863.3,0
94,0.128,-0.032,2863.3,0
95,0.128,-0.016,4574.0,1
96,0.112,-0.016,2863.3,0
97,0.096,-0.016,2863.3,0
98,0.080,-0.016,2863.3,0
99,0.064,-0.016,2863.3,0
100,0.048,-0.016,2863.3,0
101,0.032,-0.016,2677.4,0
102,0.016,-0.016,2677.4,0
103,0.000,-0.016,2677.4,0
104,-0.016,-0.016,2677.4,0
105,-0.032,-0.016,2677.4,0
106,-0.048,-0.016,2677.4,0
107,-0.064,-0.016,2677.4,0
108,-0.080,-0.016,2677.4,0
109,-0.096,-0.016,2677.4,0
110,-0.112,-0.016,2677.4,0
111,-0.128,-0.016,2677.4,0
112,-0.128,0.000,1689.2,0
113,-0.112,0.000,2677.4,0
114,-0.096,0.000,2677.4,0
115,-0.080,0.000,2677.4,0
116,-0.064,0.000,2677.4,0
117,-0.048,0.000,2677.4,0
118,-0.032,0.000,2677.4,0
119,-0.016,0.000,2677.4,0
120,0.000,0.000,2677.4,0
121,0.016,0.000,2677.4,0
122,0.032,0.000,2677.4,0
123,0.048,0.000,2677.4,0
124,0.064,0.000,2677.4,0
125,0.080,0.000,2677.4,0
126,0.096,0.000,2677.4,0
127,0.112,0.000,2677.4,0
128,0.128,0.000,2677.4,0
129,0.128,0.016,4290.0,1
130,0.112,0.016,2677.4,0
131,0.096,0.016,2677.4,0
132,0.080,0.016,2677.4,0
133,0.064,0.016,2677.4,0
134,0.048,0.016,2677.4,0
135,0.032,0.016,2677.4,0
136,0.016,0.016,2677.4,0
137,0.000,0.016,2677.4,0
138,-0.016,0.016,2677.4,0
139,-0.032,0.016,2677.4,0
140,-0.048,0.016,2677.4,0
141,-0.064,0.016,2677.4,0
142,-0.080,0.016,2677.4,0
143,-0.096,0.016,2677.4,0
144,-0.112,0.016,2677.4,0
145,-0.128,0.016,2677.4,0
146,-0.128,0.032,1689.2,0
147,-0.112,0.032,2677.4,0
148,-0.096,0.032,2677.4,0
149,-0.080,0.032,2677.4,0
150,-0.064,0.032,2677.4,0
151,-0.048,0.032,2677.4,0
152,-0.032,0.032,2677.4,0
153,-0.016,0.032,2677.4,0
154,0.000,0.032,2677.4,0
155,0.016,0.032,2677.4,0
156,0.032,0.032,2677.4,0
157,0.048,0.032,2677.4,0
158,0.064,0.032,2677.4,0
159,0.080,0.032,2677.4,0
160,0.096,0.032,2677.4,0
161,0.112,0.032,2677.4,0
162,0.128,0.032,2677.4,0
163,0.128,0.048,4290.0,1
164,0.112,0.048,2677.4,0
165,0.096,0.048,2677.4,0
166,0.080,0.048,2677.4,0
167,0.064,0.048,2677.4,0
168,0.048,0.048,2677.4,0
169,0.032,0.048,2677.4,0
170,0.016,0.048,2677.4,0
171,0.000,0.048,2677.4,0
172,-0.016,0.048,2677.4,0
173,-0.032,0.048,2677.4,0
174,-0.048,0.048,2677.4,0
175,-0.064,0.048,2677.4,0
176,-0.080,0.048,2677.4,0
177,-0.096,0.048,2677.4,0
178,-0.112,0.048,2677.4,0
179,-0.128,0.048,2677.4,0
180,-0.112,0.064,1689.2,0
181,-0.096,0.064,2677.4,0
182,-0.080,0.064,2677.4,0
183,-0.064,0.064,2677.4,0
184,-0.048,0.064,2677.4,0
185,-0.032,0.064,2677.4,0
186,-0.016,0.064,2677.4,0
187,0.000,0.064,2677.4,0
188,0.016,0.064,2677.4,0
189,0.032,0.064,2677.4,0
190,0.048,0.064,2677.4,0
191,0.064,0.064,2677.4,0
192,0.080,0.064,2677.4,0
193,0.096,0.064,2677.4,0
194,0.112,0.064,2677.4,0
195,0.112,0.080,4290.0,1
196,0.096,0.080,2677.4,0
197,0.080,0.080,2677.4,0
198,0.064,0.080,2677.4,0
199,0.048,0.080,2677.4,0
200,0.032,0.080,2677.4,0
201,0.016,0.080,2677.4,0
202,0.000,0.080,2677.4,0
203,-0.016,0.080,2677.4,0
204,-0.032,0.080,2677.4,0
205,-0.048,0.080,2677.4,0
206,-0.064,0.080,2677.4,0
207,-0.080,0.080,2677.4,0
208,-0.096,0.080,2677.4,0
209,-0.112,0.080,2677.4,0
210,-0.096,0.096,1689.2,0
211,-0.080,0.096,2677.4,0
212,-0.064,0.096,2677.4,0
213,-0.048,0.096,2677.4,0
214,-0.032,0.096,2677.4,0
215,-0.016,0.096,2677.4,0
216,0.000,0.096,2677.4,0
217,0.016,0.096,2677.4,0
218,0.032,0.096,2677.4,0
219,0.048,0.096,2677.4,0
220,0.064,0.096,2677.4,0
221,0.080,0.096,2677.4,0
222,0.096,0.096,2677.4,0
223,0.080,0.112,4290.0,1
224,0.064,0.112,2677.4,0
225,0.048,0.112,2677.4,0
226,0.032,0.112,2677.4,0
227,0.016,0.112,2677.4,0
228,0.000,0.112,2677.4,0
229,-0.016,0.112,2677.4,0
230,-0.032,0.112,2677.4,0
231,-0.048,0.112,2677.4,0
232,-0.064,0.112,2677.4,0
233,-0.080,0.112,2677.4,0
234,-0.048,0.128,1689.2,0
235,-0.032,0.128,2677.4,0
236,-0.016,0.128,2677.4,0
237,0.000,0.128,2677.4,0
238,0.016,0.128,2677.4,0
239,0.032,0.128,2677.4,0
240,0.048,0.128,2677.4,0
