scan_idx,x,y,msd_nm,fail
217,0.016,0.096,885.6,0
218,0.032,0.096,885.5,0
219,0.048,0.096,885.6,0
220,0.064,0.096,885.5,0
221,0.080,0.096,885.6,0
222,0.096,0.096,885.6,0
223,0.080,0.112,1427.8,1
224,0.064,0.112,885.5,0
225,0.048,0.112,885.6,0
226,0.032,0.112,885.5,0
227,0.016,0.112,885.6,0
228,0.000,0.112,885.6,0
229,-0.016,0.112,885.6,0
230,-0.032,0.112,885.5,0
231,-0.048,0.112,885.6,0
232,-0.064,0.112,885.5,0
233,-0.080,0.112,885.6,0
234,-0.048,0.128,430.6,0
235,-0.032,0.128,885.4,0
236,-0.016,0.128,885.6,0
237,0.000,0.128,885.6,0
238,0.016,0.128,885.5,0
239,0.032,0.128,885.6,0
240,0.048,0.128,885.5,0
