scan_idx,x,y,msd_nm,fail
56,0.048,-0.064,6935.5,1
57,0.064,-0.064,6935.5,1
58,0.080,-0.064,6935.5,1
59,0.096,-0.064,6935.5,1
60,0.112,-0.064,6935.5,1
61,0.128,-0.048,10560.1,1
62,0.112,-0.048,6935.5,1
63,0.096,-0.048,6935.5,1
64,0.080,-0.048,6935.5,1
65,0.064,-0.048,6935.5,1
66,0.048,-0.048,6935.5,1
67,0.032,-0.048,6935.5,1
68,0.016,-0.048,6935.5,1
69,0.000,-0.048,6935.5,1
70,-0.016,-0.048,6935.5,1
71,-0.032,-0.048,6935.5,1
72,-0.048,-0.048,6935.5,1
73,-0.064,-0.048,6935.5,1
74,-0.080,-0.048,6935.5,1
75,-0.096,-0.048,6935.5,1
76,-0.112,-0.048,6935.5,1
77,-0.128,-0.048,6935.5,1
78,-0.128,-0.032,3353.2,0
79,-0.112,-0.032,6933.0,1
80,-0.096,-0.032,6935.5,1
81,-0.080,-0.032,6935.5,1
82,-0.064,-0.032,6935.5,1
83,-0.048,-0.032,6935.5,1
84,-0.032,-0.032,6935.5,1
85,-0.016,-0.032,6935.5,1
86,0.000,-0.032,6935.5,1
87,0.016,-0.032,6935.5,1
88,0.032,-0.032,6935.5,1
89,0.048,-0.032,6935.5,1
90,0.064,-0.032,6935.5,1
91,0.080,-0.032,6935.5,1
92,0.096,-0.032,6935.5,1
93,0.112,-0.032,6935.5,1
94,0.128,-0.032,6935.5,1
95,0.128,-0.016,10560.1,1
96,0.112,-0.016,6935.5,1
97,0.096,-0.016,6935.5,1
98,0.080,-0.016,6935.5,1
99,0.064,-0.016,6935.5,1
100,0.048,-0.016,6935.5,1
101,0.032,-0.016,6935.5,1
102,0.016,-0.016,6935.5,1
103,0.000,-0.016,6935.5,1
104,-0.016,-0.016,6935.5,1
105,-0.032,-0.016,6935.5,1
106,-0.048,-0.016,6935.5,1
107,-0.064,-0.016,6935.5,1
108,-0.080,-0.016,6935.5,1
109,-0.096,-0.016,6935.5,1
110,-0.112,-0.016,6935.5,1
111,-0.128,-0.016,6935.5,1
112,-0.128,0.000,3353.2,0
113,-0.112,0.000,6933.0,1
114,-0.096,0.000,6935.5,1
115,-0.080,0.000,6935.5,1
116,-0.064,0.000,6935.5,1
117,-0.048,0.000,6935.5,1
118,-0.032,0.000,6935.5,1
119,-0.016,0.000,6935.5,1
120,0.000,0.000,6935.5,1
121,0.016,0.000,6935.5,1
122,0.032,0.000,6541.8,1
123,0.048,0.000,6541.8,1
124,0.064,0.000,6541.8,1
125,0.080,0.000,6541.8,1
126,0.096,0.000,6541.8,1
127,0.112,0.000,6541.8,1
128,0.128,0.000,6541.8,1
129,0.128,0.016,9959.0,1
130,0.112,0.016,6541.8,1
131,0.096,0.016,6541.8,1
132,0.080,0.016,6541.8,1
133,0.064,0.016,6541.8,1
134,0.048,0.016,6541.8,1
135,0.032,0.016,6541.8,1
136,0.016,0.016,6541.8,1
137,0.000,0.016,6541.8,1
138,-0.016,0.016,6541.8,1
139,-0.032,0.016,6541.8,1
140,-0.048,0.016,6541.8,1
141,-0.064,0.016,6541.8,1
142,-0.080,0.016,6541.8,1
143,-0.096,0.016,6541.8,1
144,-0.112,0.016,6541.8,1
145,-0.128,0.016,6541.8,1
146,-0.128,0.032,3173.5,0
147,-0.112,0.032,6539.4,1
148,-0.096,0.032,6541.8,1
149,-0.080,0.032,6541.8,1
150,-0.064,0.032,6541.8,1
151,-0.048,0.032,6541.8,1
152,-0.032,0.032,6541.8,1
153,-0.016,0.032,6541.8,1
154,0.000,0.032,6541.8,1
155,0.016,0.032,6541.8,1
156,0.032,0.032,6541.8,1
157,0.048,0.032,6541.8,1
158,0.064,0.032,6541.8,1
159,0.080,0.032,6541.8,1
160,0.096,0.032,6541.8,1
161,0.112,0.032,6541.8,1
162,0.128,0.032,6541.8,1
163,0.128,0.048,9959.0,1
164,0.112,0.048,6541.8,1
165,0.096,0.048,6541.8,1
166,0.080,0.048,6541.8,1
167,0.064,0.048,6541.8,1
168,0.048,0.048,6541.8,1
169,0.032,0.048,6541.8,1
170,0.016,0.048,6541.8,1
171,0.000,0.048,6541.8,1
172,-0.016,0.048,6541.8,1
173,-0.032,0.048,6541.8,1
174,-0.048,0.048,6541.8,1
175,-0.064,0.048,6541.8,1
176,-0.080,0.048,6541.8,1
177,-0.096,0.048,6541.8,1
178,-0.112,0.048,6541.8,1
179,-0.128,0.048,6541.8,1
180,-0.112,0.064,3173.5,0
181,-0.096,0.064,6539.4,1
182,-0.080,0.064,6541.8,1
183,-0.064,0.064,6541.8,1
184,-0.048,0.064,6541.8,1
185,-0.032,0.064,6541.8,1
186,-0.016,0.064,6541.8,1
187,0.000,0.064,6541.8,1
188,0.016,0.064,6541.8,1
189,0.032,0.064,6541.8,1
190,0.048,0.064,6541.8,1
191,0.064,0.064,6541.8,1
192,0.080,0.064,6541.8,1
193,0.096,0.064,6541.8,1
194,0.112,0.064,6541.8,1
195,0.112,0.080,9959.0,1
196,0.096,0.080,6541.8,1
197,0.080,0.080,6541.8,1
198,0.064,0.080,6541.8,1
199,0.048,0.080,6541.8,1
200,0.032,0.080,6541.8,1
201,0.016,0.080,6541.8,1
202,0.000,0.080,6541.8,1
203,-0.016,0.080,6541.8,1
204,-0.032,0.080,6541.8,1
205,-0.048,0.080,6541.8,1
206,-0.064,0.080,6541.8,1
207,-0.080,0.080,6541.8,1
208,-0.096,0.080,6541.8,1
209,-0.112,0.080,6541.8,1
210,-0.096,0.096,3173.5,0
211,-0.080,0.096,6539.4,1
212,-0.064,0.096,6541.8,1
213,-0.048,0.096,6541.8,1
214,-0.032,0.096,6541.8,1
215,-0.016,0.096,6541.8,1
216,0.000,0.096,6541.8,1
217,0.016,0.096,6541.8,1
218,0.032,0.096,6541.8,1
219,0.048,0.096,6541.8,1
220,0.064,0.096,6541.8,1
221,0.080,0.096,6541.8,1
222,0.096,0.096,6541.8,1
223,0.080,0.112,9959.0,1
224,0.064,0.112,6541.8,1
225,0.048,0.112,6541.8,1
226,0.032,0.112,6541.8,1
227,0.016,0.112,6541.8,1
228,0.000,0.112,6541.8,1
229,-0.016,0.112,6541.8,1
230,-0.032,0.112,6541.8,1
231,-0.048,0.112,6541.8,1
232,-0.064,0.112,6541.8,1
233,-0.080,0.112,6541.8,1
234,-0.048,0.128,3173.5,0
235,-0.032,0.128,6539.4,1
236,-0.016,0.128,6541.8,1
237,0.000,0.128,6541.8,1
238,0.016,0.128,6541.8,1
239,0.032,0.128,6541.8,1
240,0.048,0.128,6541.8,1
