scan_idx,x,y,msd_nm,fail
108,-0.080,-0.016,3124.7,0
109,-0.096,-0.016,3124.7,0
110,-0.112,-0.016,3124.7,0
111,-0.128,-0.016,3124.7,0
112,-0.128,0.000,3125.6,0
113,-0.112,0.000,3124.7,0
114,-0.096,0.000,3124.7,0
115,-0.080,0.000,3124.7,0
116,-0.064,0.000,3124.7,0
117,-0.048,0.000,3124.7,0
118,-0.032,0.000,3124.7,0
119,-0.016,0.000,3124.7,0
120,0.000,0.000,3124.7,0
121,0.016,0.000,3124.7,0
122,0.032,0.000,3124.7,0
123,0.048,0.000,3124.7,0
124,0.064,0.000,3124.7,0
125,0.080,0.000,3124.7,0
126,0.096,0.000,3124.7,0
127,0.112,0.000,3124.7,0
128,0.128,0.000,3124.7,0
129,0.128,0.016,3119.1,0
130,0.112,0.016,3124.7,0
131,0.096,0.016,3124.7,0
132,0.080,0.016,3124.7,0
133,0.064,0.016,3124.7,0
134,0.048,0.016,3124.7,0
135,0.032,0.016,3124.7,0
136,0.016,0.016,3124.7,0
137,0.000,0.016,3124.7,0
138,-0.016,0.016,3124.7,0
139,-0.032,0.016,3124.7,0
140,-0.048,0.016,3124.7,0
141,-0.064,0.016,3124.7,0
142,-0.080,0.016,3124.7,0
143,-0.096,0.016,3124.7,0
144,-0.112,0.016,3124.7,0
145,-0.128,0.016,3124.7,0
146,-0.128,0.032,3125.6,0
147,-0.112,0.032,3124.7,0
148,-0.096,0.032,3124.7,0
149,-0.080,0.032,3124.7,0
150,-0.064,0.032,3124.7,0
151,-0.048,0.032,3124.7,0
152,-0.032,0.032,3124.7,0
153,-0.016,0.032,3124.7,0
154,0.000,0.032,3124.7,0
155,0.016,0.032,3124.7,0
156,0.032,0.032,3124.7,0
157,0.048,0.032,3124.7,0
158,0.064,0.032,3124.7,0
159,0.080,0.032,3124.7,0
160,0.096,0.032,3124.7,0
161,0.112,0.032,3124.7,0
162,0.128,0.032,3124.7,0
163,0.128,0.048,3119.1,0
164,0.112,0.048,3124.7,0
165,0.096,0.048,3124.7,0
166,0.080,0.048,3124.7,0
167,0.064,0.048,3124.7,0
168,0.048,0.048,3124.7,0
169,0.032,0.048,3124.7,0
170,0.016,0.048,3124.7,0
171,0.000,0.048,3124.7,0
172,-0.016,0.048,3124.7,0
173,-0.032,0.048,3124.7,0
174,-0.048,0.048,3124.7,0
175,-0.064,0.048,3124.7,0
176,-0.080,0.048,3124.7,0
177,-0.096,0.048,3124.7,0
178,-0.112,0.048,3124.7,0
179,-0.128,0.048,3124.7,0
180,-0.112,0.064,3125.6,0
181,-0.096,0.064,3124.7,0
182,-0.080,0.064,3124.7,0
183,-0.064,0.064,3124.7,0
184,-0.048,0.064,3124.7,0
185,-0.032,0.064,3124.7,0
186,-0.016,0.064,3124.7,0
187,0.000,0.064,3124.7,0
188,0.016,0.064,3124.7,0
189,0.032,0.064,3124.7,0
190,0.048,0.064,3124.7,0
191,0.064,0.064,3124.7,0
192,0.080,0.064,3124.7,0
193,0.096,0.064,3124.7,0
194,0.112,0.064,3124.7,0
195,0.112,0.080,3119.1,0
196,0.096,0.080,3124.7,0
197,0.080,0.080,3124.7,0
198,0.064,0.080,3124.7,0
199,0.048,0.080,3124.7,0
200,0.032,0.080,3124.7,0
201,0.016,0.080,3124.7,0
202,0.000,0.080,3124.7,0
203,-0.016,0.080,3124.7,0
204,-0.032,0.080,3124.7,0
205,-0.048,0.080,3124.7,0
206,-0.064,0.080,3124.7,0
207,-0.080,0.080,3124.7,0
208,-0.096,0.080,3124.7,0
209,-0.112,0.080,3124.7,0
210,-0.096,0.096,3125.6,0
211,-0.080,0.096,3124.7,0
212,-0.064,0.096,3124.7,0
213,-0.048,0.096,3124.7,0
214,-0.032,0.096,3124.7,0
215,-0.016,0.096,3124.7,0
216,0.000,0.096,3124.7,0
217,0.016,0.096,3124.7,0
218,0.032,0.096,3124.7,0
219,0.048,0.096,3124.7,0
220,0.064,0.096,3124.7,0
221,0.080,0.096,3124.7,0
222,0.096,0.096,3124.7,0
223,0.080,0.112,3119.1,0
224,0.064,0.112,3124.7,0
225,0.048,0.112,3124.7,0
226,0.032,0.112,3124.7,0
227,0.016,0.112,3124.7,0
228,0.000,0.112,3124.7,0
229,-0.016,0.112,3124.7,0
230,-0.032,0.112,3124.7,0
231,-0.048,0.112,3124.7,0
232,-0.064,0.112,3124.7,0
233,-0.080,0.112,3124.7,0
234,-0.048,0.128,3125.6,0
235,-0.032,0.128,3124.7,0
236,-0.016,0.128,3124.7,0
237,0.000,0.128,3124.7,0
238,0.016,0.128,3124.7,0
239,0.032,0.128,3124.7,0
240,0.048,0.128,3124.7,0
