scan_idx,x,y,msd_nm,fail
118,-0.032,0.000,10334.2,1
119,-0.016,0.000,10334.2,1
120,0.000,0.000,10334.2,1
121,0.016,0.000,10334.2,1
122,0.032,0.000,10334.2,1
123,0.048,0.000,10334.2,1
124,0.064,0.000,10334.2,1
125,0.080,0.000,10334.2,1
126,0.096,0.000,10334.2,1
127,0.112,0.000,10334.2,1
128,0.128,0.000,10334.2,1
129,0.128,0.016,15377.9,1
130,0.112,0.016,10324.6,1
131,0.096,0.016,10334.2,1
132,0.080,0.016,10334.2,1
133,0.064,0.016,10334.2,1
134,0.048,0.016,10334.2,1
135,0.032,0.016,10334.2,1
136,0.016,0.016,10334.2,1
137,0.000,0.016,10334.2,1
138,-0.016,0.016,10334.2,1
139,-0.032,0.016,10334.2,1
140,-0.048,0.016,10334.2,1
141,-0.064,0.016,10334.2,1
142,-0.080,0.016,10334.2,1
143,-0.096,0.016,10334.2,1
144,-0.112,0.016,10334.2,1
145,-0.128,0.016,10334.2,1
146,-0.128,0.032,5965.6,0
147,-0.112,0.032,10334.2,1
148,-0.096,0.032,10334.2,1
149,-0.080,0.032,10334.2,1
150,-0.064,0.032,10334.2,1
151,-0.048,0.032,10334.2,1
152,-0.032,0.032,10334.2,1
153,-0.016,0.032,10334.2,1
154,0.000,0.032,10334.2,1
155,0.016,0.032,9935.8,1
156,0.032,0.032,9935.8,1
157,0.048,0.032,9936.6,1
158,0.064,0.032,9935.8,1
159,0.080,0.032,9936.6,1
160,0.096,0.032,9935.8,1
161,0.112,0.032,9936.6,1
162,0.128,0.032,9935.8,1
163,0.128,0.048,15089.2,1
164,0.112,0.048,9932.9,1
165,0.096,0.048,9936.6,1
166,0.080,0.048,9935.8,1
167,0.064,0.048,9936.6,1
168,0.048,0.048,9935.8,1
169,0.032,0.048,9936.6,1
170,0.016,0.048,9935.8,1
171,0.000,0.048,9936.6,1
172,-0.016,0.048,9935.8,1
173,-0.032,0.048,9936.6,1
174,-0.048,0.048,9935.8,1
175,-0.064,0.048,9936.6,1
176,-0.080,0.048,9935.8,1
177,-0.096,0.048,9936.6,1
178,-0.112,0.048,9935.8,1
179,-0.128,0.048,9936.6,1
180,-0.112,0.064,5606.0,0
181,-0.096,0.064,9936.7,1
182,-0.080,0.064,9935.8,1
183,-0.064,0.064,9936.6,1
184,-0.048,0.064,9935.8,1
185,-0.032,0.064,9936.6,1
186,-0.016,0.064,9935.8,1
187,0.000,0.064,9936.6,1
188,0.016,0.064,9935.8,1
189,0.032,0.064,9936.6,1
190,0.048,0.064,9935.8,1
191,0.064,0.064,9936.6,1
192,0.080,0.064,9935.8,1
193,0.096,0.064,9936.6,1
194,0.112,0.064,9935.8,1
195,0.112,0.080,15089.2,1
196,0.096,0.080,9932.9,1
197,0.080,0.080,9936.6,1
198,0.064,0.080,9935.8,1
199,0.048,0.080,9936.6,1
200,0.032,0.080,9935.8,1
201,0.016,0.080,9936.6,1
202,0.000,0.080,9935.8,1
203,-0.016,0.080,9936.6,1
204,-0.032,0.080,9935.8,1
205,-0.048,0.080,9936.6,1
206,-0.064,0.080,9935.8,1
207,-0.080,0.080,9936.6,1
208,-0.096,0.080,9935.8,1
209,-0.112,0.080,9936.6,1
210,-0.096,0.096,5606.0,0
211,-0.080,0.096,9936.7,1
212,-0.064,0.096,9935.8,1
213,-0.048,0.096,9936.6,1
214,-0.032,0.096,9935.8,1
215,-0.016,0.096,9936.6,1
216,0.000,0.096,9935.8,1
217,0.016,0.096,9936.6,1
218,0.032,0.096,9935.8,1
219,0.048,0.096,9936.6,1
220,0.064,0.096,9935.8,1
221,0.080,0.096,9936.6,1
222,0.096,0.096,9935.8,1
223,0.080,0.112,15089.2,1
224,0.064,0.112,9932.9,1
225,0.048,0.112,9936.6,1
226,0.032,0.112,9935.8,1
227,0.016,0.112,9936.6,1
228,0.000,0.112,9935.8,1
229,-0.016,0.112,9936.6,1
230,-0.032,0.112,9935.8,1
231,-0.048,0.112,9936.6,1
232,-0.064,0.112,9935.8,1
233,-0.080,0.112,9936.6,1
234,-0.048,0.128,5606.0,0
235,-0.032,0.128,9936.7,1
236,-0.016,0.128,9935.8,1
237,0.000,0.128,9936.6,1
238,0.016,0.128,9935.8,1
239,0.032,0.128,9936.6,1
240,0.048,0.128,247098.7,1
