scan_idx,x,y,msd_nm,fail
78,-0.128,-0.032,604.8,0
79,-0.112,-0.032,1408.7,1
80,-0.096,-0.032,1409.2,1
81,-0.080,-0.032,1409.2,1
82,-0.064,-0.032,1409.2,1
83,-0.048,-0.032,1409.2,1
84,-0.032,-0.032,1409.2,1
85,-0.016,-0.032,1409.2,1
86,0.000,-0.032,1409.2,1
87,0.016,-0.032,1409.2,1
88,0.032,-0.032,1409.2,1
89,0.048,-0.032,1409.2,1
90,0.064,-0.032,1409.2,1
91,0.080,-0.032,1409.2,1
92,0.096,-0.032,1409.2,1
93,0.112,-0.032,1409.1,1
94,0.128,-0.032,1409.2,1
95,0.128,-0.016,2222.9,1
96,0.112,-0.016,1409.1,1
97,0.096,-0.016,1409.1,1
98,0.080,-0.016,1409.2,1
99,0.064,-0.016,1409.2,1
100,0.048,-0.016,1409.2,1
101,0.032,-0.016,1409.2,1
102,0.016,-0.016,1409.2,1
103,0.000,-0.016,1409.2,1
104,-0.016,-0.016,1409.2,1
105,-0.032,-0.016,1409.2,1
106,-0.048,-0.016,1409.2,1
107,-0.064,-0.016,1409.2,1
108,-0.080,-0.016,1409.2,1
109,-0.096,-0.016,1409.2,1
110,-0.112,-0.016,1409.2,1
111,-0.128,-0.016,1409.1,1
112,-0.128,0.000,604.8,0
113,-0.112,0.000,1408.7,1
114,-0.096,0.000,1409.2,1
115,-0.080,0.000,1350.4,0
116,-0.064,0.000,1350.5,0
117,-0.048,0.000,1350.4,0
118,-0.032,0.000,1350.5,0
119,-0.016,0.000,1350.4,0
120,0.000,0.000,1350.5,0
121,0.016,0.000,1350.4,0
122,0.032,0.000,1350.5,0
123,0.048,0.000,1350.4,0
124,0.064,0.000,1350.5,0
125,0.080,0.000,1350.4,0
126,0.096,0.000,1350.5,0
127,0.112,0.000,1350.5,0
128,0.128,0.000,1350.5,0
129,0.128,0.016,2134.7,1
130,0.112,0.016,1350.9,0
131,0.096,0.016,1350.5,0
132,0.080,0.016,1350.5,0
133,0.064,0.016,1350.5,0
134,0.048,0.016,1350.5,0
135,0.032,0.016,1350.4,0
136,0.016,0.016,1350.5,0
137,0.000,0.016,1350.4,0
138,-0.016,0.016,1350.5,0
139,-0.032,0.016,1350.4,0
140,-0.048,0.016,1350.5,0
141,-0.064,0.016,1350.4,0
142,-0.080,0.016,1350.5,0
143,-0.096,0.016,1350.5,0
144,-0.112,0.016,1350.5,0
145,-0.128,0.016,1350.5,0
146,-0.128,0.032,612.7,0
147,-0.112,0.032,1350.5,0
148,-0.096,0.032,1350.5,0
149,-0.080,0.032,1350.5,0
150,-0.064,0.032,1350.5,0
151,-0.048,0.032,1350.4,0
152,-0.032,0.032,1350.5,0
153,-0.016,0.032,1350.4,0
154,0.000,0.032,1350.5,0
155,0.016,0.032,1350.4,0
156,0.032,0.032,1350.5,0
157,0.048,0.032,1350.4,0
158,0.064,0.032,1350.5,0
159,0.080,0.032,1350.4,0
160,0.096,0.032,1350.5,0
161,0.112,0.032,1350.5,0
162,0.128,0.032,1350.5,0
163,0.128,0.048,2134.7,1
164,0.112,0.048,1350.9,0
165,0.096,0.048,1350.5,0
166,0.080,0.048,1350.5,0
167,0.064,0.048,1350.5,0
168,0.048,0.048,1350.5,0
169,0.032,0.048,1350.4,0
170,0.016,0.048,1350.5,0
171,0.000,0.048,1350.4,0
172,-0.016,0.048,1350.5,0
173,-0.032,0.048,1350.4,0
174,-0.048,0.048,1350.5,0
175,-0.064,0.048,1350.4,0
